30,31,29,27,26,29,30,29,30,30,29,30,30,29,28,28,29,30,25,20,22,28,32,32,33,32,32,32,31,31,31,30,26,26,27,29,29,30,29,29,28,27,28,28,28,27,26,26,25,24,23,22,23,22,24,25,28,30,31,30,30,31,31,32,31,31,32,31,31,32,28,27,27,29,28,27,27,27,26,26,27,27,29,29,28,30,33,34,33,32,31,29,28,26,26,26,23,21,21,22,23,23,25,22,25,27,27,31,32,32,31,30,29,30,32,31,32,31,31,32,32,31,30,30,32,32,31,30,24,28,28,29,32,33,33,33,34,33,32,30,30,31,31,32,31,28,28,30,31,26,23,17,15,15,16,26,29,27,26,24,24,25,25,25,25,25,24,24,24,26,26,25,23,20,19,21,21,22,22,21,20,15,12,9,8,9,16,23,24,23,21,22,25,25,26,25,24,24,24,25,26,25,24,29,43,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,47,48,47,48,48,48,48,48,48,48,48,48,49,49,49,49,48,48,49,49,49,49,49,49,50,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,51,50,50,51,50,51,51,51,51,51,50,50,51,50,50,51,51,51,50,51,51,51,51,51,51,51,51,51,51,52,51,51,51,52,51,51,51,52,51,51,51,51,52,52,51,51,51,51,52,52,52,52,52,53,52,52,52,52,53,52,52,53,53,52,53,53,52,53,53,52,52,53,52,52,53,53,53,53,52,53,53,53,53,53,52,52,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,50,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,53,54,53,54,54,53,53,54,54,54,54,54,53,54,53,54,53,53,53,53,53,53,53,53,53,54,53,53,53,54,53,54,54,54,53,53,53,53,53,53,53,54,53,54,53,54,54,54,54,53,54,53,54,53,53,53,53,54,54,53,53,53,53,53,53,54,54,54,54,54,54,53,53,53,54,53,53,53,53,53,53,53,54,53,54,53,54,53,54,54,54,54,53,54,53,53,53,54,54,53,53,53,54,53,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,52,52,52,52,52,53,52,52,52,52,52,52,52,52,52,51,51,52,52,51,51,51,51,51,51,51,51,50,51,51,51,50,50,51,50,51,50,51,50,51,50,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,51,50,50,50,51,50,50,50,51,51,51,51,51,52,52,51,52,51,52,52,52,52,53,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,54,54,55,54,55,54,56
30,30,29,27,26,28,29,29,30,29,29,29,29,29,27,27,29,30,25,19,20,27,32,32,32,33,32,32,31,30,31,29,26,26,28,29,29,30,29,29,28,27,27,27,28,28,27,26,25,24,22,22,23,22,23,25,27,30,30,30,30,30,31,31,31,31,32,31,31,32,28,26,26,28,27,26,26,27,25,26,27,28,28,29,27,29,33,34,33,32,31,30,29,26,26,26,23,22,22,23,23,23,24,22,25,26,28,31,31,31,31,30,29,29,31,30,30,31,30,31,31,31,29,30,31,31,30,29,23,25,26,28,30,31,31,33,33,33,31,29,29,29,30,30,30,27,27,29,30,26,22,17,14,14,14,24,28,27,26,25,24,24,24,24,23,23,23,23,24,24,26,25,25,25,22,19,20,21,21,19,16,12,8,7,6,7,15,21,23,23,20,21,23,24,24,24,23,24,25,25,25,25,23,27,43,45,47,46,47,46,47,46,47,46,46,47,47,47,47,47,47,47,47,47,48,47,48,48,48,47,47,47,47,48,48,48,48,48,49,49,48,49,49,49,49,49,48,49,49,49,49,49,49,49,49,49,50,50,50,50,49,49,50,50,50,49,50,50,50,50,50,50,50,51,50,50,51,50,50,50,51,50,50,50,50,50,51,51,51,51,51,50,51,50,50,51,51,51,50,51,51,51,51,51,51,52,51,51,51,51,51,51,51,52,52,52,52,52,51,51,51,52,52,51,53,52,52,51,52,52,52,52,52,52,52,52,53,52,52,52,52,52,52,52,52,52,52,52,53,52,53,53,52,53,53,53,52,52,52,52,52,52,53,52,52,53,52,52,52,52,52,52,53,53,52,50,52,53,53,53,53,53,53,53,52,52,53,52,52,53,53,53,53,53,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,53,53,53,53,53,53,53,53,53,52,53,53,53,52,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,54,53,53,53,53,53,53,53,53,53,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,52,53,53,54,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,52,53,52,53,52,52,52,52,52,52,52,52,52,52,53,52,52,52,52,52,52,52,53,52,52,52,51,52,51,51,52,52,52,51,51,51,51,51,51,51,51,50,51,51,50,50,50,51,50,50,50,50,50,49,50,50,49,50,50,50,49,50,49,50,50,49,49,50,49,50,49,49,49,49,49,49,49,50,50,49,50,50,49,49,51,49,50,49,50,50,50,51,50,50,50,51,50,51,51,50,51,52,51,52,51,52,52,51,51,51,52,52,51,51,51,51,52,52,52,52,52,52,52,52,53,53,53
30,30,28,27,26,28,30,29,29,29,29,29,30,29,28,28,29,30,26,18,19,25,32,34,33,32,32,32,31,30,30,29,26,25,28,30,29,30,30,29,29,27,28,29,28,28,27,26,25,24,23,22,23,22,23,25,27,30,31,30,29,31,31,31,31,32,32,31,31,31,28,27,26,27,27,26,26,26,26,25,27,27,28,28,28,29,33,33,32,32,31,30,30,26,26,27,24,21,22,23,23,23,24,22,25,27,28,31,31,31,30,30,29,28,31,30,31,31,30,31,31,30,29,30,32,32,30,29,22,25,26,28,30,31,32,33,34,33,31,29,28,29,30,30,30,27,27,29,30,26,22,16,14,13,14,24,27,27,26,26,25,24,23,23,23,23,23,23,24,24,25,26,25,24,24,21,20,20,20,17,13,9,7,6,6,6,14,21,23,23,20,21,23,24,24,23,23,23,24,24,25,24,23,27,42,46,46,46,46,47,46,47,47,47,46,47,46,47,47,46,47,47,47,47,47,47,47,47,47,48,48,47,47,48,48,48,49,48,48,48,48,48,49,49,49,49,49,48,49,49,49,49,49,49,49,49,50,50,50,49,50,49,50,50,50,50,50,50,51,51,50,50,50,50,51,50,50,50,50,51,50,51,50,51,50,51,51,50,51,50,50,51,50,51,50,51,51,51,51,51,50,51,51,51,51,52,51,51,50,51,51,51,51,51,51,51,52,52,52,52,52,51,52,52,52,52,52,52,52,52,52,53,52,53,52,52,52,52,53,52,52,53,52,52,53,52,52,52,52,52,52,53,53,52,52,52,52,52,53,53,52,52,52,52,53,52,52,52,53,52,53,52,52,52,53,51,52,52,53,52,53,53,53,52,52,53,53,53,53,53,52,53,53,52,53,53,53,52,52,53,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,52,53,53,53,52,53,52,53,52,53,52,52,52,52,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,52,53,53,52,53,53,52,53,53,53,53,53,53,53,53,52,53,52,53,53,53,52,53,52,53,53,53,52,53,52,53,53,52,53,52,52,52,52,53,52,52,53,52,52,52,52,52,52,53,52,52,52,52,51,52,52,52,52,51,51,51,52,51,51,51,51,51,51,51,51,51,50,51,50,51,50,51,50,49,50,50,50,50,50,49,49,50,49,49,49,49,49,50,50,49,49,49,49,49,49,49,49,49,49,49,49,48,49,49,48,49,49,49,49,49,49,49,49,49,49,49,49,50,50,49,50,50,50,50,50,50,50,50,50,50,51,50,51,51,51,51,51,51,50,52,52,51,52,52,52,51,52,52,51,52,52,52,52,51,52,52,52
29,30,29,27,26,28,30,29,30,29,28,30,29,30,28,28,30,30,26,18,18,24,32,33,33,32,33,32,30,31,31,29,26,25,28,29,29,30,29,30,28,28,29,28,29,29,27,26,25,24,22,23,23,22,23,26,27,29,30,30,30,30,31,31,31,31,32,32,31,32,29,27,27,27,27,26,26,27,25,25,26,27,28,29,28,28,33,33,32,33,32,30,31,27,26,27,24,21,22,22,24,25,24,22,26,28,29,31,32,32,30,30,29,28,31,31,31,30,29,30,31,31,30,30,32,32,31,29,23,23,25,27,30,31,32,32,34,33,32,29,29,29,30,31,30,26,27,29,30,26,22,17,14,13,14,23,27,27,28,27,26,24,23,23,22,23,24,24,24,24,26,25,24,24,23,23,23,20,18,14,10,7,7,6,6,5,14,21,24,23,21,21,23,24,24,25,23,24,24,25,25,24,23,27,42,45,46,47,46,47,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,48,47,48,48,47,48,48,48,49,48,49,49,49,48,49,49,49,48,48,49,49,48,49,49,49,49,50,50,50,50,50,50,50,51,50,50,50,50,50,51,51,50,51,50,50,50,51,51,51,50,51,51,51,51,51,50,51,51,51,50,51,50,50,50,51,50,51,50,51,51,51,51,50,51,51,51,51,51,51,50,51,52,52,52,52,52,51,51,52,51,52,52,52,51,52,52,52,52,52,52,52,52,53,52,52,52,52,52,53,52,52,52,52,52,52,52,52,52,52,53,52,53,52,52,53,52,53,53,52,53,52,52,53,52,52,52,52,52,52,53,53,53,53,52,52,52,52,52,52,52,53,53,53,53,53,52,53,52,53,52,53,53,52,53,53,53,52,53,53,53,52,53,53,53,52,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,52,53,53,53,52,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,52,53,52,53,53,53,53,53,53,53,52,53,53,53,53,53,53,52,53,53,53,53,52,53,52,53,52,53,52,53,52,53,52,53,52,53,53,53,52,53,53,53,53,52,53,53,53,52,53,52,53,52,53,52,52,53,52,53,53,52,52,52,52,52,53,52,52,52,52,52,52,52,52,52,52,51,52,51,51,51,52,51,51,51,51,51,51,50,51,50,50,50,51,51,50,50,50,49,50,50,50,50,50,50,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,49,49,49,48,48,49,49,49,49,49,49,49,49,49,50,49,50,50,50,50,49,49,50,50,50,50,51,50,51,50,50,50,51,51,50,50,51,51,50,51,51,51,51,50,51,52,52,52,51,52,51,52,52
30,30,29,27,26,28,30,30,30,29,29,30,30,30,29,28,30,30,26,19,17,23,31,33,33,32,32,32,31,31,30,29,25,26,28,30,29,30,30,30,29,28,29,28,29,28,28,27,26,24,23,22,23,23,24,25,27,30,30,30,30,30,31,31,31,32,32,32,32,33,29,28,27,27,28,26,27,26,25,25,25,26,28,28,28,28,33,33,33,32,32,29,30,27,27,27,25,22,21,22,24,24,25,23,26,28,29,32,32,32,31,30,28,28,30,31,31,30,30,31,30,31,30,31,32,32,31,30,23,24,25,27,29,31,32,33,33,33,31,29,28,29,31,31,30,26,28,28,28,26,21,17,13,14,14,22,27,25,26,27,27,26,24,22,22,22,24,24,24,24,24,25,24,23,24,23,24,23,20,16,10,7,7,6,6,5,13,23,24,23,21,21,23,24,25,24,24,24,25,25,25,24,23,26,42,46,46,47,47,47,47,47,46,47,47,47,47,46,47,47,47,47,48,47,47,47,47,47,47,48,47,47,48,47,48,48,48,49,48,48,49,48,49,49,49,48,48,49,49,48,49,49,48,49,49,49,49,49,50,50,50,50,50,50,50,51,50,50,50,50,51,50,50,51,50,50,50,51,50,51,51,51,50,50,50,51,50,51,50,51,51,50,51,50,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,51,52,52,52,51,52,51,52,52,51,52,51,51,52,52,52,52,52,53,52,53,52,52,52,52,53,52,53,52,52,52,53,52,52,52,53,53,52,53,52,53,53,52,53,52,52,52,53,53,53,53,53,53,53,52,52,52,52,53,53,52,53,52,50,53,52,53,53,53,53,53,52,52,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,52,52,53,53,52,52,53,52,52,53,53,52,53,53,53,52,53,52,52,53,53,52,53,53,52,52,53,52,53,53,54,53,53,53,53,53,52,53,53,52,52,53,53,52,53,53,52,53,53,53,52,53,52,52,53,52,53,52,53,52,53,52,53,52,52,53,53,53,52,53,53,52,53,52,53,53,53,52,53,53,52,52,52,53,53,52,53,52,53,52,52,52,52,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,52,51,52,52,51,52,51,51,51,51,51,50,50,51,51,51,50,51,50,50,50,51,50,50,50,50,50,49,50,50,50,50,49,50,49,49,49,49,49,49,49,48,48,49,49,49,49,49,48,49,48,48,49,49,49,48,49,49,49,49,49,49,49,48,49,48,49,49,49,49,49,50,50,49,49,50,50,50,50,50,51,50,51,51,50,50,51,51,50,51,50,50,51,51,51,51,51,51,51,52,52,52,51,51,52,52
30,30,29,28,27,28,30,30,31,30,29,30,30,30,29,29,31,31,27,19,18,22,30,34,34,34,33,32,31,31,30,29,25,26,28,30,30,30,30,30,29,28,29,28,28,29,28,27,26,24,23,23,23,23,24,26,27,29,31,30,30,31,32,32,31,32,32,32,31,32,29,28,26,27,28,26,26,26,25,25,24,26,28,28,27,27,33,33,32,32,32,30,30,28,26,27,24,21,22,23,23,25,24,23,26,28,29,32,32,32,31,30,29,27,31,31,31,30,31,31,31,31,31,32,32,33,31,30,23,26,26,28,29,31,31,33,33,32,30,28,28,29,31,31,30,26,27,28,27,25,22,17,13,14,14,21,28,27,26,27,26,26,25,22,20,22,24,25,25,26,25,24,24,24,24,24,24,24,22,23,19,13,8,6,6,6,14,22,25,24,20,21,23,24,25,25,24,23,24,25,25,25,23,26,42,46,46,46,47,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,47,48,47,47,48,47,48,48,48,48,48,49,48,48,48,48,48,49,48,48,49,48,49,48,49,49,49,49,49,49,50,50,49,49,50,50,50,50,50,51,50,51,50,51,50,51,51,51,50,51,51,51,50,51,50,51,51,50,51,50,51,51,51,50,50,51,50,51,51,51,51,50,51,51,51,52,51,51,51,51,52,51,51,51,51,51,51,52,52,52,52,52,51,52,51,52,52,52,51,52,52,52,52,52,53,52,53,52,52,53,53,52,52,52,52,52,52,53,52,52,52,53,52,53,52,52,53,52,53,53,52,53,52,53,52,53,53,52,53,52,52,53,53,53,53,53,53,52,53,53,52,51,52,53,53,52,53,53,53,52,53,53,53,52,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,53,53,53,53,53,53,53,52,53,53,53,52,53,52,53,53,53,53,53,53,52,53,52,53,53,53,52,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,52,52,53,53,53,53,53,52,53,53,53,53,52,53,53,52,53,52,53,52,52,52,53,53,52,53,53,52,53,52,53,53,53,52,53,53,53,53,53,52,53,52,53,53,52,53,53,53,52,52,53,52,53,53,52,52,53,52,53,52,52,52,52,52,52,53,52,51,52,53,52,52,52,52,52,52,51,51,51,51,51,51,51,51,51,51,50,50,50,51,50,51,50,50,51,50,50,49,50,50,49,50,49,51,50,50,49,49,49,49,49,49,48,49,49,49,48,49,49,49,48,49,49,49,49,48,49,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,49,50,50,49,49,49,49,50,49,50,50,50,50,50,50,51,50,50,50,51,51,51,50,51,51,50,51,51,51,51,52,52,51,52,51,52,52
30,30,30,28,27,29,31,30,31,30,30,31,30,30,29,29,31,30,28,19,17,22,30,33,33,34,34,33,32,32,31,29,26,25,29,30,30,30,30,30,29,28,29,28,29,29,28,27,26,25,23,22,23,24,25,26,27,30,31,31,30,32,32,32,32,31,32,32,32,33,29,28,27,27,28,26,26,26,26,25,25,26,27,27,27,27,33,33,33,32,32,30,31,29,26,27,25,23,22,22,24,25,25,23,27,28,30,32,32,31,30,30,29,28,31,30,32,31,31,32,32,33,32,32,32,33,31,30,24,27,28,28,30,31,31,32,32,31,26,23,23,27,30,31,29,26,27,28,27,26,22,17,14,14,12,20,28,29,28,27,28,28,27,23,21,20,23,25,27,26,25,24,23,23,25,25,25,24,24,24,25,22,17,10,7,6,14,22,24,23,20,21,23,25,25,25,24,24,25,25,25,25,23,25,41,46,46,47,46,47,46,47,48,47,47,47,46,47,46,47,47,48,47,47,47,47,48,47,47,48,48,48,48,48,48,48,48,49,49,48,48,49,49,49,49,48,49,49,49,48,49,49,48,49,49,50,50,50,50,51,51,51,50,51,50,50,51,50,51,51,51,50,51,51,51,50,51,51,50,51,51,50,51,50,51,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,51,51,51,51,51,52,51,52,52,52,51,52,51,52,52,52,52,51,52,51,52,52,52,52,53,52,53,52,53,52,52,53,53,53,52,53,53,53,53,52,52,52,53,52,52,52,52,53,53,53,53,53,53,53,53,52,53,53,52,52,53,52,53,53,53,53,52,53,52,53,53,53,53,52,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,53,53,53,53,53,53,53,53,53,53,53,54,53,53,53,53,54,53,53,53,52,53,53,53,54,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,53,53,54,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,52,53,53,53,53,53,53,53,53,52,53,53,53,53,52,52,53,52,53,53,53,53,53,53,53,53,53,53,52,53,52,53,52,53,52,52,52,52,52,52,52,52,52,52,52,53,52,52,52,52,52,51,51,52,52,52,52,51,52,51,51,51,51,51,51,51,50,51,51,51,50,50,50,50,51,50,50,50,50,50,50,50,50,50,50,50,49,50,49,49,49,49,49,49,49,49,49,49,48,50,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,49,49,50,50,49,49,49,49,50,50,50,50,50,50,50,50,51,50,51,50,50,51,50,50,51,51,51,51,51,51,52,51,51,51,51,52,52,52,52,52
30,30,30,29,27,28,31,31,32,30,30,30,30,30,29,29,32,31,28,18,17,20,25,28,30,30,32,31,30,31,32,30,26,26,29,29,30,30,32,31,30,29,29,29,29,29,28,28,27,24,23,23,24,24,25,26,28,31,31,31,31,32,32,33,32,32,32,32,32,32,30,28,28,27,27,27,26,26,25,25,26,26,27,28,28,27,33,33,34,33,33,30,31,29,27,28,25,24,23,23,25,27,27,24,27,28,30,33,33,33,31,30,29,28,31,32,32,31,30,32,32,33,33,34,33,32,31,31,25,30,31,30,31,31,32,33,32,27,22,18,16,20,27,32,31,27,25,27,27,26,23,19,14,13,11,17,27,30,28,27,26,25,27,26,22,20,22,25,26,26,24,24,23,24,24,24,25,25,25,25,25,25,23,21,17,9,13,22,24,24,21,21,24,25,25,25,24,23,25,25,24,24,24,26,42,46,47,47,46,47,47,47,47,47,47,47,48,48,47,47,48,47,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,48,49,49,49,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,51,50,50,51,51,50,51,51,51,51,52,51,52,51,51,51,51,51,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,51,52,51,51,51,51,52,51,51,52,52,52,51,52,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53,52,53,52,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,54,53,53,53,53,53,53,54,53,53,54,53,54,54,53,54,53,53,53,53,54,53,52,53,53,53,53,53,54,53,53,54,53,54,53,54,53,53,53,53,53,53,54,54,53,53,53,54,53,53,54,54,53,54,53,53,53,54,53,54,54,53,53,53,53,53,54,53,53,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,54,54,53,53,53,53,54,53,53,53,53,53,52,53,53,53,53,54,53,53,53,54,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,54,53,53,53,53,53,53,53,52,53,53,53,52,53,54,53,53,53,53,53,54,53,53,53,53,53,52,53,53,53,52,52,53,52,52,52,52,52,52,53,52,53,53,53,53,52,52,51,52,51,51,51,51,51,51,51,51,51,51,51,51,51,50,51,50,51,51,50,51,50,50,50,51,50,50,50,50,49,49,50,49,50,49,50,49,49,50,49,49,49,49,48,49,49,49,49,49,49,48,49,50,49,49,49,49,49,50,49,49,49,50,50,50,50,50,50,49,50,50,49,50,50,50,50,51,50,51,51,50,51,51,51,51,51,51,50,50,51,51,50,50,51,52,52,52,52,52,51,52,52,52
30,31,30,29,27,29,31,30,31,30,30,30,30,30,30,30,31,31,28,19,17,18,24,27,26,28,30,29,30,31,32,30,26,25,29,30,30,31,31,31,30,29,28,29,29,29,28,28,26,25,24,23,24,25,25,27,28,30,31,32,31,32,32,32,32,32,32,33,32,33,31,27,28,28,28,28,26,26,26,25,26,27,28,28,28,27,33,34,34,34,34,30,31,30,28,28,26,23,24,23,25,28,27,24,27,28,30,33,33,32,31,30,29,28,31,32,32,32,30,32,32,33,34,33,33,33,33,31,26,31,31,31,33,31,31,32,31,26,20,14,10,15,24,31,32,28,25,27,26,25,22,18,15,13,9,11,21,27,27,26,26,25,25,25,23,20,21,24,27,26,25,24,23,24,24,24,24,25,25,25,26,25,25,24,22,20,18,23,24,24,21,22,24,25,26,26,25,24,25,26,25,25,23,27,42,46,46,47,46,47,47,47,47,47,48,47,48,47,48,48,48,48,47,48,48,47,48,48,48,49,48,47,48,48,48,48,48,49,48,48,48,49,49,49,49,49,49,49,49,50,49,49,49,50,49,50,50,50,50,50,51,50,51,50,51,51,50,51,51,51,51,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,51,51,51,52,51,52,51,51,51,50,51,51,51,51,51,52,52,52,52,51,52,52,53,52,53,52,52,52,52,52,51,52,52,52,52,52,52,53,53,52,52,52,52,53,52,53,53,53,52,52,53,53,53,53,52,52,53,53,52,53,53,53,53,53,53,53,53,53,53,54,53,53,53,53,54,53,53,53,53,53,54,53,53,53,53,53,53,53,52,53,53,53,53,53,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,54,53,54,53,53,53,54,53,53,54,53,53,53,53,53,54,53,53,54,53,53,53,53,54,53,54,53,54,53,54,53,54,53,54,53,53,53,53,52,52,53,53,52,53,53,53,53,53,53,52,53,53,54,53,54,53,54,53,53,53,53,53,53,53,54,53,53,53,53,53,53,54,53,53,53,54,53,53,53,52,52,53,53,52,52,53,53,53,53,53,53,53,53,53,53,53,54,54,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,54,53,53,53,53,53,52,52,53,53,53,52,53,52,53,52,52,52,52,53,52,52,52,52,52,52,53,52,52,51,51,51,51,51,52,51,51,51,51,51,50,51,50,50,51,51,50,50,50,51,50,50,50,50,50,50,50,49,50,49,49,49,49,50,49,49,49,48,50,49,49,49,49,49,49,49,49,49,48,49,49,48,49,49,50,49,50,49,49,48,49,49,50,50,49,50,50,50,50,51,50,49,51,50,51,51,51,51,51,51,51,51,50,51,51,51,51,51,51,52,52,52,52,52,52,52,51,52,52
30,31,30,30,27,28,31,31,31,30,29,30,30,29,29,29,32,32,29,19,17,18,23,26,22,23,25,23,27,31,32,31,27,25,29,30,31,31,31,31,30,30,28,29,29,30,28,28,28,25,23,23,24,24,24,27,28,30,32,31,31,32,33,33,32,32,32,32,32,33,30,27,28,27,27,27,27,26,26,26,25,26,27,28,29,26,34,34,34,34,33,31,31,30,28,28,26,24,23,23,25,27,28,24,27,29,31,33,33,33,32,31,30,29,31,31,32,32,32,32,32,32,34,34,34,33,32,32,24,28,30,30,30,30,31,32,31,27,22,13,8,13,23,30,33,29,23,25,26,25,21,18,13,13,10,12,16,20,23,25,25,24,24,25,23,24,20,19,24,27,27,26,24,23,24,24,24,24,25,26,25,25,25,25,24,24,23,21,24,24,21,23,24,25,26,25,24,24,26,26,26,24,24,27,41,46,46,47,47,47,47,47,47,48,47,48,48,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,48,49,49,50,49,49,49,49,49,49,50,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,51,51,50,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,51,52,51,51,51,51,51,52,51,52,52,52,51,52,51,52,51,51,52,52,51,52,52,52,51,52,52,52,52,52,52,52,52,51,52,52,52,52,52,53,53,52,53,52,53,53,53,53,53,52,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,54,53,54,53,54,53,53,53,53,53,54,53,53,54,53,53,53,53,53,54,53,53,53,53,53,54,54,52,53,54,53,53,53,53,53,54,54,53,54,54,53,54,53,54,54,53,53,53,53,53,53,54,53,53,54,53,53,54,53,53,53,54,53,53,53,54,54,53,53,53,53,53,54,53,53,53,53,52,53,53,53,53,53,52,53,53,53,53,53,53,53,54,53,53,53,53,53,54,53,53,53,54,53,53,53,53,54,53,52,52,53,53,53,53,53,53,53,53,54,53,53,52,53,53,53,52,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,54,53,53,53,54,53,53,53,53,54,54,53,54,53,53,53,53,53,53,53,52,53,53,52,53,52,53,53,52,52,52,53,52,52,52,53,52,53,53,52,52,52,52,53,52,52,51,51,52,52,51,51,51,51,51,50,51,51,51,50,51,50,51,50,50,51,50,50,50,51,50,50,51,50,50,50,50,50,50,50,50,50,50,49,49,50,49,49,49,49,49,49,49,50,49,49,50,49,49,49,49,49,49,49,49,48,49,49,50,49,50,50,50,50,50,50,50,51,50,50,50,51,50,51,51,50,51,50,50,51,50,51,52,51,51,51,51,52,51,52,51,51,52,52,52,51,52,52,52
